2019-06-04 10:30:36,2019-06-04 10:30:36,0.000,192.168.1.10,224.0.0.9,520,520,UDP,.A....,0,192,1,152,0,0,11,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:01,2019-06-04 10:30:41,39.996,192.168.1.14,192.168.1.1,65167,34350,UDP,.A....,0,0,4,784,0,0,2,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:28,2019-06-04 10:30:41,12.984,192.168.1.45,192.168.1.1,62713,34351,UDP,.A....,0,0,2,296,0,0,2,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:41,2019-06-04 10:30:41,0.000,192.168.1.45,192.168.1.1,62713,34351,UDP,.A....,0,0,1,100,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:41,2019-06-04 10:30:41,0.000,192.168.1.14,192.168.1.1,65167,34350,UDP,.A....,0,0,1,100,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:45,2019-06-04 10:30:45,0.000,192.168.1.42,192.168.1.1,63573,34349,UDP,.A....,0,0,1,148,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:45,2019-06-04 10:30:45,0.000,192.168.1.42,192.168.1.1,63573,34349,UDP,.A....,0,0,1,148,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:35,2019-06-04 10:30:50,15.004,192.168.1.1,224.0.0.251,5353,5353,UDP,.A....,0,0,11,2303,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:51,2019-06-04 10:30:51,0.000,192.168.1.26,192.168.1.1,59083,34347,UDP,.A....,0,0,1,196,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:51,2019-06-04 10:30:51,0.000,192.168.1.26,192.168.1.1,59083,34347,UDP,.A....,0,0,1,196,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:53,2019-06-04 10:30:53,0.000,192.168.1.10,192.168.1.1,61264,34344,UDP,.A....,0,0,1,292,0,0,11,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:53,2019-06-04 10:30:53,0.000,192.168.1.10,192.168.1.1,61264,34344,UDP,.A....,0,0,1,292,0,0,11,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:43,2019-06-04 10:30:55,12.000,192.168.1.22,192.168.1.1,64643,34345,UDP,.A....,0,0,2,248,0,0,11,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:43,2019-06-04 10:30:55,12.000,192.168.1.22,192.168.1.1,64643,34345,UDP,.A....,0,0,2,248,0,0,11,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:55,2019-06-04 10:30:55,0.000,192.168.1.6,224.0.0.9,520,520,UDP,.A....,0,192,1,192,0,0,2,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:57,2019-06-04 10:30:57,0.000,192.168.1.54,192.168.1.1,50598,34352,UDP,.A....,0,0,1,100,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:57,2019-06-04 10:30:57,0.000,192.168.1.54,192.168.1.1,50598,34352,UDP,.A....,0,0,1,100,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:57,2019-06-04 10:30:57,0.000,192.168.1.14,192.168.1.1,65167,34350,UDP,.A....,0,0,1,340,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:57,2019-06-04 10:30:57,0.000,192.168.1.14,192.168.1.1,65167,34350,UDP,.A....,0,0,1,340,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:58,2019-06-04 10:30:58,0.000,192.168.1.45,192.168.1.1,62713,34351,UDP,.A....,0,0,1,244,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:58,2019-06-04 10:30:58,0.000,192.168.1.45,192.168.1.1,62713,34351,UDP,.A....,0,0,1,244,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:31:01,2019-06-04 10:31:01,0.000,192.168.1.42,192.168.1.1,63573,34349,UDP,.A....,0,0,1,244,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:31:01,2019-06-04 10:31:01,0.000,192.168.1.42,192.168.1.1,63573,34349,UDP,.A....,0,0,1,244,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:31:02,2019-06-04 10:31:02,0.000,192.168.1.10,224.0.0.9,520,520,UDP,.A....,0,192,1,152,0,0,11,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:31:06,2019-06-04 10:31:06,0.000,192.168.1.1,224.0.0.251,5353,5353,UDP,.A....,0,0,1,169,0,0,1,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:31:11,2019-06-04 10:31:11,0.000,192.168.1.22,192.168.1.1,64643,34345,UDP,.A....,0,0,1,196,0,0,11,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:31:11,2019-06-04 10:31:11,0.000,192.168.1.22,192.168.1.1,64643,34345,UDP,.A....,0,0,1,196,0,0,11,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:06,2019-06-04 10:31:14,68.008,192.168.1.18,192.168.1.1,51125,34346,UDP,.A....,0,0,6,744,0,0,11,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:47,2019-06-04 10:31:14,27.000,192.168.1.18,192.168.1.1,51125,34346,UDP,.A....,0,0,3,348,0,0,11,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:31:17,2019-06-04 10:31:17,0.000,192.168.1.26,192.168.1.1,59083,34347,UDP,.A....,0,0,1,196,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:31:17,2019-06-04 10:31:17,0.000,192.168.1.26,192.168.1.1,59083,34347,UDP,.A....,0,0,1,196,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:31:22,2019-06-04 10:31:22,0.000,192.168.1.10,192.168.1.1,61264,34344,UDP,.A....,0,0,1,292,0,0,11,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:31:22,2019-06-04 10:31:22,0.000,192.168.1.10,192.168.1.1,61264,34344,UDP,.A....,0,0,1,292,0,0,11,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:31:23,2019-06-04 10:31:23,0.000,192.168.1.6,224.0.0.9,520,520,UDP,.A....,0,192,1,192,0,0,2,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:45,2019-06-04 10:31:24,39.012,192.168.1.6,192.168.1.1,59770,34348,UDP,.A....,0,0,4,1552,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:30:45,2019-06-04 10:31:24,39.012,192.168.1.6,192.168.1.1,59770,34348,UDP,.A....,0,0,4,1552,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:31:24,2019-06-04 10:31:24,0.000,192.168.1.45,192.168.1.1,62713,34351,UDP,.A....,0,0,1,244,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:31:24,2019-06-04 10:31:24,0.000,192.168.1.45,192.168.1.1,62713,34351,UDP,.A....,0,0,1,244,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:31:27,2019-06-04 10:31:27,0.000,192.168.1.54,192.168.1.1,50598,34352,UDP,.A....,0,0,1,100,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:31:27,2019-06-04 10:31:27,0.000,192.168.1.54,192.168.1.1,50598,34352,UDP,.A....,0,0,1,100,0,0,2,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:31:29,2019-06-04 10:31:29,0.000,192.168.1.10,224.0.0.9,520,520,UDP,.A....,0,192,1,152,0,0,11,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:31:31,2019-06-04 10:31:31,0.000,192.168.1.18,192.168.1.1,51125,34346,UDP,.A....,0,0,1,196,0,0,11,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
2019-06-04 10:31:31,2019-06-04 10:31:31,0.000,192.168.1.18,192.168.1.1,51125,34346,UDP,.A....,0,0,1,196,0,0,11,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 18:00:00.000
